43,80,44
247,192,34
96,228,214
47,201,238
1,23,1
66,249,45
59,76,249
23,191,23
82,223,50
190,177,32
55,51,223
46,74,32
170,228,44
105,230,149
23,170,60
42,23,162
32,193,1
174,23,170
59,170,192
51,223,36
152,193,202
201,174,185
82,170,42
188,242,200
43,200,26
7,26,108
213,167,108
110,190,143
50,249,93
228,207,149
80,90,249
242,51,223
174,192,106
193,31,73
206,109,249
162,193,110
42,204,91
23,162,193
192,199,153
191,23,59
170,51,223
74,91,32
26,42,158
91,3,200
143,249,213
228,44,1
42,174,23
193,228,44
51,223,116
158,23,170
94,200,26
149,26,13
111,23,193
137,32,41
69,152,107
190,26,36
170,110,190
143,50,158
38,163,109
242,75,23
23,32,223
228,74,242
193,30,26
34,23,162
1,249,247
91,32,223
55,152,123
221,68,28
193,192,238
249,71,201
249,149,43
228,214,170
176,23,124
188,249,205
68,201,160
155,26,174
117,23,55
58,43,175
174,152,157
23,43,184
171,26,13
74,110,91
32,223,3
200,221,26
242,209,193
91,32,223
249,93,154
152,223,50
126,51,1
59,92,249
116,1,169
224,14,155
68,28,26
55,183,44
31,90,249
204,27,123
46,193,30
242,94,175
193,228,246
149,109,157
55,152,186
23,188,158
106,108,23
149,242,116
61,3,32
145,119,45
110,13,133
91,42,7
242,51,223
74,174,93
88,26,66
238,126,247
90,50,174
242,75,23
23,170,60
1,10,9
223,42,214
116,170,22
26,90,57
26,90,154
242,75,23
242,226,203
238,149,23
183,27,116
244,201,193
233,23,170
192,44,148
223,42,74
23,170,75
74,170,82
26,249,17
23,242,152
65,23,162
68,246,222
74,183,221
55,75,23
244,157,203
43,100,171
228,1,238
76,212,147
193,23,43
66,58,221
82,170,36
105,249,213
123,201,85
23,158,192
32,223,200
247,23,242
91,28,26
246,242,190
221,200,177
193,228,34
23,91,31
249,175,76
152,201,140
23,102,105
44,13,243
110,223,190
36,193,59
184,96,117
183,32,193
26,42,106
23,170,82
228,28,105
82,223,175
192,23,170
152,23,244
227,26,190
204,170,183
242,32,223
214,137,221
151,242,32
74,91,57
72,23,117
225,76,33
58,43,68
66,33,226
51,223,175
69,242,51
32,202,34
238,37,34
97,23,140
162,174,192
183,23,55
193,192,146
203,193,25
223,42,58
223,116,174
28,26,32
23,170,75
162,64,32
238,210,76
42,33,211
26,32,158
223,42,193
116,170,152
200,26,32
1,61,3
91,66,33
23,170,75
91,32,223
249,239,23
82,223,200
25,90,142
162,193,152
174,188,221
158,249,212
138,9,156
223,226,243
58,249,6
159,192,223
23,193,228
223,23,170
116,106,193
223,50,158
36,72,109
23,170,75
207,130,247
44,249,149
228,28,26
217,193,123
3,192,223
116,193,172
174,192,186
158,152,123
23,224,23
51,223,175
23,246,242
87,23,55
91,51,223
243,23,221
107,239,23
23,55,75
221,51,223
183,217,64
188,158,137
23,91,184
242,32,223
44,90,140
23,170,75
68,28,92
174,192,74
224,174,192
123,136,249
192,44,249
74,26,32
1,249,247
193,228,123
3,106,249
50,23,242
100,176,167
44,32,33
44,119,193
218,192,218
51,193,76
44,249,213
59,176,140
227,26,158
37,38,140
51,193,107
223,4,158
91,68,28
3,32,223
249,213,149
25,223,190
27,43,51
110,91,32
170,30,173
152,223,96
204,55,82
23,192,193
193,179,107
143,34,26
190,26,175
249,247,5
223,190,26
14,32,193
94,249,213
44,209,249
249,206,23
23,91,137
23,170,75
146,74,91
74,228,157
201,85,97
26,102,26
228,74,242
246,74,183
28,26,95
32,174,41
155,6,96
223,158,249
249,238,228
244,32,221
1,85,26
34,76,123
223,249,4
55,32,106
155,51,158
1,242,183
221,200,26
223,1,72
149,26,197
50,74,91
32,43,32
32,193,131
152,94,201
1,201,249
249,130,10
193,137,217
30,142,15
61,50,26
3,28,72
1,109,177
20,238,40
23,170,75
221,190,26
193,228,1
42,193,228
13,23,13
75,23,242
149,26,13
223,107,126
10,109,33
201,115,23
43,110,223
184,223,37
116,193,228
193,152,7
80,90,59
228,14,238
18,201,142
191,23,10
199,117,23
43,187,193
23,91,190
42,43,179
32,221,116
30,26,32
149,91,110
76,249,40
44,231,91
193,23,191
152,1,170
179,109,249
91,1,250
61,51,223
140,152,27
222,61,102
238,153,105
197,23,207
80,94,90
192,223,75
192,28,26
75,23,58
193,110,102
23,94,23
75,91,184
163,109,158
90,50,76
193,228,247
184,167,33
126,203,114
178,46,26
170,51,3
32,223,190
158,23,148
192,186,216
26,32,23
36,72,109
150,62,110
242,13,176
82,223,190
110,90,153
119,249,45
190,26,197
192,106,15
242,116,246
136,188,58
193,183,90
43,68,238
91,32,223
238,19,244
249,56,30
221,209,6
28,26,90
249,196,174
61,42,214
158,80,90
34,113,23
43,68,105
193,174,69
36,201,145
72,109,140
13,26,164
23,242,32
198,157,192
46,55,30
32,223,42
43,183,102
192,32,249
217,23,217
223,42,231
42,58,43
223,197,158
223,200,26
110,223,217
74,242,200
68,223,202
183,44,32
223,175,23
170,30,143
44,46,188
75,23,221
44,249,224
162,193,51
51,223,226
30,26,102
158,220,242
228,238,38
42,193,211
75,23,74
23,170,75
231,22,108
247,76,127
193,152,223
1,72,76
43,17,250
170,75,151
143,106,1
47,246,146
32,174,23
200,26,66
74,61,200
74,137,221
167,108,246
190,123,173
151,74,204
74,249,235
26,226,243
223,28,243
250,193,76
51,223,42
23,242,42
86,158,228
242,25,190
193,228,238
214,222,68
249,150,62
43,226,167
193,186,149
129,70,225
50,28,26
175,167,61
109,33,75
44,28,26
28,26,66
193,192,23
42,231,193
193,228,187
224,92,224
26,190,193
43,51,246
179,90,140
43,68,249
92,1,23
150,62,42
134,28,26
23,140,184
201,238,149
238,38,226
94,179,90
34,68,43
179,174,107
229,23,82
44,214,146
192,44,238
228,85,106
32,223,107
74,242,2
174,23,91
221,190,193
43,68,85
68,44,28
247,244,6
3,163,109
3,217,193
91,102,201
46,158,43
32,158,76
137,223,197
221,28,26
25,90,173
36,171,72
1,43,190
23,192,55
107,40,109
32,145,175
214,170,51
152,50,23
193,228,1
34,23,148
123,183,209
26,190,238
43,90,70
43,68,44
51,223,73
152,107,69
13,72,140
214,32,242
228,44,6
223,190,202
91,190,26
75,151,221
82,44,4
242,32,223
82,249,216
158,228,44
158,228,214
82,223,175
242,3,102
238,34,157
179,27,13
193,228,123
243,23,218
32,193,23
137,44,90
221,206,176
149,23,91
23,170,75
134,137,44
123,155,247
50,26,197
45,23,170
200,26,66
246,135,250
96,43,102
40,90,50
214,51,221
32,54,61
228,1,242
237,23,204
193,228,34
79,247,30
242,32,223
193,152,3
238,225,156
183,221,32
249,149,193
50,43,51
82,193,175
74,43,51
200,26,36
244,192,193
193,86,170
207,216,149
37,243,154
25,44,90
217,127,142
207,23,207
23,158,228
91,23,50
246,32,249
137,90,76
140,152,146
97,25,223
193,127,19
242,75,23
76,47,26
32,223,66
44,74,242
26,13,65
162,222,32
223,116,158
23,221,137
204,43,200
228,247,43
221,42,74
200,26,42
178,142,9
42,214,43
137,90,249
209,193,11
32,223,200
23,170,75
228,214,242
188,207,123
249,141,163
214,91,183
43,102,1
162,74,32
152,223,3
97,32,223
23,55,75
23,246,90
26,90,238
193,36,96
193,51,223
28,26,32
26,90,47
188,226,243
74,193,152
152,249,134
90,163,109
32,167,193
188,91,13
193,228,140
140,146,23
146,76,33
214,91,102
221,68,118
75,23,74
68,105,230
176,26,193
143,96,76
221,32,167
116,106,193
28,26,66
238,38,23
54,184,227
214,222,109
249,88,152
204,246,23
174,23,242
242,32,223
158,228,74
116,55,192
192,238,38
228,59,23
109,249,45
68,50,186
143,158,149
70,167,177
59,26,197
246,105,23
242,32,23
193,110,44
179,217,193
43,42,242
109,33,23
36,193,59
23,170,75
221,143,26
155,23,155
193,152,223
190,131,119
26,13,105
75,158,26
242,137,223
93,76,23
152,40,26
163,109,193
32,158,148
162,170,228
61,32,223
170,179,217
6,61,32
170,82,223
58,51,55
14,190,238
171,23,242
108,119,135
190,94,250
243,43,226
148,38,23
193,228,3
228,1,7
231,119,249
44,42,202
242,116,193
200,26,175
91,42,74
158,179,66
193,192,247
193,228,105
222,61,234
183,36,193
143,34,26
183,221,217
201,23,36
146,23,55
91,68,199
177,32,223
23,170,75
200,26,66
55,30,26
50,193,199
170,102,199
188,214,51
221,42,174
123,30,187
1,242,42
55,75,207
14,116,91
201,249,69
43,68,28
32,193,167
113,23,238
174,40,192
158,228,193
162,158,228
200,26,66
176,76,158
43,51,37
16,242,110
143,1,186
126,193,228
176,26,171
162,221,190
170,51,74
31,36,158
34,76,93
226,112,47
187,41,87
192,170,54
91,25,190
214,126,183
109,33,32
207,6,23
158,222,109
228,3,44
23,170,75
72,109,96
222,192,158
179,157,90
221,13,140
220,205,195
223,36,140
193,152,44
65,249,149
28,26,32
72,188,226
23,221,66
224,46,23
201,249,93
26,32,23
170,94,82
115,188,249
162,174,192
247,152,59
123,239,240
237,179,90
90,1,10
170,75,151
91,22,61
3,57,33
192,23,92
200,26,66
152,238,37
228,238,207
206,109,193
42,158,193
190,146,26
242,42,221
74,170,227
27,123,40
51,223,32
26,32,23
193,152,3
59,23,55
10,61,105
68,37,34
242,32,223
191,193,228
23,170,75
174,192,155
51,44,200
246,74,32
38,163,109
46,61,183
188,43,179
76,249,6
97,192,238
223,116,193
223,102,65
31,243,190
193,228,3
223,50,174
70,178,91
74,249,61
1,249,149
158,228,171
162,170,192
242,152,50
221,42,74
140,68,142
74,91,68
193,228,44
42,74,55
193,13,249
206,109,157
71,76,74
9,156,23
23,43,3
66,146,109
162,44,5
221,130,225
1,170,183
242,90,50
228,87,23
91,68,199
36,227,26
68,140,76
23,170,75
170,51,223
152,158,57
192,193,136
40,249,59
58,249,6
44,47,23
30,57,238
22,26,116
66,193,158
184,142,109
211,32,221
188,140,221
109,249,205
36,193,23
143,199,193
211,193,82
44,58,43
109,249,205
46,43,137
238,38,237
183,32,193
175,96,202
188,243,170
238,120,93
61,32,223
190,123,41
162,46,54
242,42,158
247,140,192
242,200,26
246,43,68
75,23,234
1,55,152
51,55,190
123,188,249
158,107,69
55,190,15
228,28,105
91,190,26
74,91,184
109,157,245
26,102,26
167,249,216
44,249,117
242,116,193
174,41,224
193,228,3
250,193,176
162,91,3
91,51,223
42,74,242
228,50,23
23,55,75
68,14,35
223,123,109
229,23,242
32,193,1
158,228,50
7,249,45
25,242,116
51,243,201
228,249,27
242,42,214
183,197,158
226,243,199
234,68,201
97,81,141
170,75,231
135,155,23
82,170,200
32,223,190
100,47,105
32,223,42
43,13,23
176,174,69
85,97,113
42,47,188
133,23,242
157,23,59
43,68,129
51,91,66
197,76,47
217,246,146
76,238,34
183,102,65
91,22,96
23,43,200
228,163,109
12,249,69
116,193,228
228,193,1
51,223,42
23,170,82
158,228,127
105,79,149
200,171,26
152,223,140
193,192,123
110,190,238
126,23,170
26,73,116
158,228,249
191,193,152
1,55,110
91,32,44
223,76,221
242,75,23
32,44,50
173,47,32
249,149,193
76,171,23
110,223,32
32,221,200
135,72,109
192,158,238
228,44,74
207,23,207
33,76,158
23,162,140
152,34,76
27,149,221
23,170,75
152,106,177
228,249,213
107,87,9
125,193,51
33,13,65
32,221,116
162,158,192
23,188,242
44,90,61
158,228,3
221,250,23
74,32,221
242,32,223
125,109,61
152,44,249
177,23,55
193,192,223
90,249,45
32,201,131
193,152,28
200,26,32
188,91,68
61,14,32
43,184,201
200,26,90
72,109,174
190,238,120
140,152,148
221,90,105
242,152,223
193,30,26
173,76,238
11,26,33
246,188,246
200,26,90
90,71,76
242,75,23
247,91,68
204,193,228
44,74,193
110,221,36
31,44,90
43,14,200
155,106,61
91,190,223
193,188,242
192,37,135
112,122,216
223,222,46
1,249,247
152,87,23
58,201,249
221,68,72
201,186,157
136,140,193
221,36,193
171,23,170
23,158,228
193,192,14
183,13,26
110,90,249
13,26,175
170,192,201
23,170,75
174,96,23
32,106,193
201,249,189
193,50,221
193,3,152
26,32,93
91,22,223
242,200,26
42,23,249
43,14,68
13,188,58
242,22,37
221,190,155
23,242,42
140,152,20
200,26,90
152,163,109
23,64,216
43,197,43
125,242,200
3,158,193
44,107,126
221,190,26
249,164,170
171,72,26
145,6,91
30,102,106
32,242,66
170,22,142
228,1,106
123,109,249
216,115,50
66,221,72
44,146,221
43,28,26
207,15,23
190,26,90
170,75,193
46,193,80
209,249,71
152,155,168
228,3,59
91,68,28
43,217,47
228,249,149
103,224,167
51,32,193
13,149,23
235,23,242
228,27,246
15,109,153
109,131,247
105,23,55
155,158,152
197,199,249
226,105,249
68,26,102
238,138,61
230,71,23
174,192,230
193,175,76
186,62,23
228,238,226
221,32,201
26,32,193
106,177,188
34,76,93
100,201,150
43,68,28
23,170,75
223,42,58
193,94,51
32,223,13
193,152,158
43,197,23
50,238,133
170,82,223
91,51,223
192,249,149
96,228,74
228,14,238
105,249,213
91,13,65
116,193,31
120,179,94
32,221,32
42,58,43
23,170,75
90,238,38
44,90,158
32,223,116
228,7,23
183,221,66
28,26,32
126,55,82
44,102,136
242,110,223
170,192,238
13,26,202
225,158,149
32,223,42
193,228,106
207,120,23
55,75,151
234,32,223
113,220,106
213,23,170
223,197,158
26,95,33
146,26,32
238,59,26
193,228,175
103,214,146
51,29,47
91,183,46
109,131,135
242,50,47
51,223,116
193,3,173
122,40,50
193,228,249
193,152,247
216,81,244
100,193,1
14,23,193
221,32,223
228,74,91
137,242,42
57,193,96
91,36,26
32,23,170
214,126,193
242,42,214
228,249,149
102,176,41
23,44,10
242,116,193
200,193,26
221,137,223
246,174,192
192,86,13
243,76,171
170,192,96
188,91,51
162,74,106
228,50,91
188,234,61
152,249,71
173,193,26
249,159,110
187,193,23
223,200,26
74,32,221
74,204,85
238,138,111
188,242,116
191,170,75
32,249,71
74,242,190
92,140,184
158,228,249
193,228,44
32,44,42
106,23,170
68,1,150
188,91,32
221,94,42
228,44,158
116,170,137
109,249,159
134,23,188
193,23,32
68,201,186
106,5,140
90,249,69
23,58,68
152,3,50
26,90,249
230,133,224
46,242,42
162,192,193
158,228,193
51,223,66
58,51,169
55,75,34
188,43,80
193,192,44
196,94,192
91,42,246
158,192,74
26,32,106
32,223,190
162,43,51
26,32,158
247,23,43
3,51,193
1,224,126
26,32,174
137,223,42
158,228,211
126,247,16
75,23,137
247,23,229
249,62,51
32,242,32
23,43,68
23,170,75
242,51,1
43,137,44
223,246,59
68,44,58
34,199,193
116,43,179
190,26,32
170,13,92
158,228,74
117,201,85
82,23,148
23,193,228
1,188,242
96,192,23
203,193,25
228,38,76
44,217,174
27,123,56
50,249,6
42,74,221
242,183,32
146,221,42
200,26,226
26,90,29
228,28,105
3,152,59
220,243,23
32,223,13
242,190,3
32,223,221
28,26,102
153,23,170
162,158,228
158,228,74
149,193,152
242,200,193
42,74,91
242,116,85
8,109,33
117,233,26
43,179,1
249,149,193
200,192,238
193,179,32
171,23,158
188,242,32
46,193,228
200,26,90
119,23,55
30,193,203
223,200,26
200,174,40
23,92,1
188,242,179
32,223,42
43,13,72
2,176,220
192,44,249
221,217,193
74,51,55
190,238,160
123,26,32
102,41,239
249,149,193
200,155,168
163,109,249
44,249,196
123,25,90
26,32,193
223,36,201
90,249,71
244,249,216
242,32,223
23,221,32
1,249,213
170,116,109
152,107,69
249,206,109
207,23,44
192,146,155
140,110,90
33,151,207
190,23,162
82,85,97
33,3,68
82,123,3
91,110,32
58,249,6
152,249,107
82,193,107
47,26,102
68,140,220
44,199,1
23,3,13
173,193,174
129,170,152
158,199,249
223,42,33
55,75,193
28,26,13
207,23,158
43,13,1
23,193,228
242,137,223
61,3,42
188,242,75
162,179,43
74,228,193
228,10,26
223,226,37
107,69,23
74,192,123
207,123,192
130,151,249
207,149,221
212,114,14
90,123,155
44,28,26
25,90,201
193,192,44
242,32,223
190,26,90
32,223,36
231,75,193
109,79,119
223,32,202
23,170,75
202,6,201
68,28,26
242,32,223
228,249,59
7,249,45
242,75,242
80,90,130
3,51,223
192,74,221
44,4,176
153,23,153
23,170,75
137,223,221
54,68,249
192,193,246
221,51,193
23,55,75
55,75,23
152,28,26
162,222,32
249,213,149
90,148,146
23,242,183
194,129,237
26,221,106
193,228,28
140,228,14
242,42,207
51,221,116
23,170,75
170,228,143
228,145,93
228,214,61
90,238,117
109,238,138
30,26,90
32,223,42
238,149,72
190,1,10
26,171,4
242,80,14
72,76,177
26,90,50
23,221,3
170,32,155
108,26,66
57,207,123
55,13,136
183,170,32
36,193,136
115,26,13
1,249,247
228,143,50
228,28,26
6,179,90
43,68,28
186,93,158
190,26,90
186,157,202
1,158,228
242,42,23
23,193,228
171,96,23
23,170,75
28,26,190
23,246,158
3,51,223
158,228,163
42,214,170
221,209,249
227,26,174
228,44,249
231,32,223
193,192,76
9,242,190
73,42,58
183,91,32
245,249,216
23,68,43
249,17,68
226,167,33
206,23,198
221,68,44
23,91,1
188,204,43
42,204,242
2,193,176
23,91,179
26,108,23
91,32,223
249,71,91
69,23,85
90,249,196
81,109,85
32,193,243
175,23,55
43,102,26
20,75,23
190,26,226
170,82,223
42,170,152
242,179,32
82,1,249
65,26,85
23,162,242
2,176,23
71,76,171
221,116,193
43,68,199
1,169,61
192,249,149
223,32,193
66,155,109
90,238,149
170,75,170
92,158,23
1,249,213
177,238,126
162,204,32
197,193,50
227,26,90
91,68,28
23,170,75
158,193,152
167,249,45
170,137,223
91,3,184
110,217,240
51,170,50
68,44,28
200,15,50
23,179,36
221,68,186
46,23,188
43,32,223
152,3,232
238,132,140
42,74,193
223,116,170
158,152,136
192,199,85
26,90,140
50,193,23
90,76,249
152,123,224
74,228,35
201,174,185
155,168,221
200,26,90
158,242,110
44,238,40
247,201,186
170,110,223
221,143,176
223,42,214
51,223,4
146,50,249
105,23,55
75,242,200
242,31,50
91,183,217
107,142,9
190,193,202
42,186,149
31,190,143
73,23,73
223,23,74
190,26,116
186,120,65
44,200,153
246,23,214
140,188,32
221,190,26
88,6,192
146,249,210
201,37,34
221,183,90
26,102,240
75,23,158
188,76,238
32,223,190
101,109,61
26,90,96
158,228,3
191,221,179
3,50,127
179,242,190
58,91,200
193,137,90
193,192,93
183,100,158
193,249,6
43,68,44
239,26,239
249,61,42
223,190,158
32,106,193
125,140,192
162,242,51
23,170,75
200,26,90
91,68,44
74,32,221
123,109,230
85,26,108
193,30,143
26,171,191
32,193,211
243,23,242
26,206,158
26,90,235
26,226,23
94,73,250
23,170,75
193,228,106
192,238,37
221,57,131
168,231,25
185,92,185
116,106,193
68,44,58
25,190,23
162,91,190
106,249,153
204,242,190
155,168,242
152,50,23
97,23,242
43,68,3
42,204,43
32,223,42
223,221,42
15,32,223
214,222,61
246,146,242
74,228,26
32,223,36
155,106,202
193,102,136
193,26,90
214,32,221
32,190,158
174,179,90
116,91,184
100,193,72
23,170,75
238,38,204
3,13,167
170,30,223
51,23,188
249,205,195
94,75,207
231,184,140
27,217,249
23,43,32
26,13,70
43,200,146
158,228,58
76,238,126
140,228,155
228,28,105
51,193,32
207,23,43
68,223,23
177,188,38
74,43,32
32,223,32
184,59,76
190,26,102
149,23,55
152,65,140
26,90,34
152,238,126
247,192,176
231,82,249
132,23,170
201,238,149
188,224,46
74,32,91
23,92,1
1,201,142
226,249,40
201,85,97
223,116,158
44,163,109
1,7,193
140,179,94
46,170,82
157,23,221
221,190,26
96,26,226
113,82,170
115,26,13
193,152,223
56,201,117
174,192,238
74,228,44
158,193,192
33,221,183
109,108,201
193,137,3
192,44,3
33,26,116
115,23,213
221,94,42
193,244,44
68,96,76
90,34,3
68,223,221
91,32,223
76,171,183
91,68,28
193,23,59
242,197,174
176,188,175
1,105,198
23,170,60
12,249,117
242,32,223
246,214,110
162,242,116
4,238,56
223,200,238
1,249,247
91,42,106
42,193,137
23,193,152
94,22,146
223,42,74
228,44,249
1,55,75
158,192,44
91,183,197
183,90,238
242,57,193
127,87,9
170,82,223
43,183,44
32,193,201
75,23,193
170,192,65
167,171,1
201,238,149
174,152,76
131,120,140
26,171,23
3,250,193
23,209,249
221,107,66
23,43,197
162,174,192
179,200,171
109,157,23
116,91,68
211,193,228
193,228,1
74,123,183
242,3,32
221,183,66
228,74,221
3,200,26
3,44,201
242,200,26
115,199,249
193,228,1
66,1,158
228,74,249
158,26,36
58,228,193
23,242,94
42,23,242
221,26,90
228,28,26
143,96,16
116,43,68
30,135,197
223,190,26
221,3,190
26,197,23
1,90,59
140,192,26
162,221,32
32,223,190
140,228,207
75,151,140
105,122,216
32,76,221
137,223,23
242,200,108
201,248,111
174,247,23
242,226,76
193,23,221
242,183,32
192,28,105
23,170,75
58,249,38
175,23,175
140,68,216
91,1,14
71,109,113
76,1,91
174,115,23
22,249,224
36,65,26
44,174,23
179,221,102
14,72,140
126,247,23
23,102,65
162,193,152
55,22,26
188,74,82
90,100,127
91,32,223
74,25,242
223,32,193
247,26,66
152,50,23
32,223,200
91,137,42
26,90,123
44,90,173
242,36,121
223,200,33
75,23,242
23,188,74
170,22,87
31,90,186
158,228,214
170,22,198
193,14,192
223,143,76
42,74,26
223,190,249
25,44,190
43,184,140
246,146,6
249,48,109
116,158,228
184,105,249
140,201,248
143,140,76
26,66,214
249,206,23
91,68,28
13,240,26
223,42,58
55,82,223
34,23,170
201,249,205
74,152,158
221,32,154
190,143,238
240,238,225
192,125,170
223,42,58
153,167,177
170,51,223
207,23,174
102,26,194
155,168,7
9,23,91
23,170,75
32,223,42
46,58,91
152,23,55
191,170,51
190,207,59
88,25,42
26,90,238
192,34,76
211,23,188
91,183,175
242,75,158
190,26,13
50,147,26
58,88,6
162,170,82
170,51,44
242,183,32
46,23,242
193,228,44
242,190,207
170,152,223
238,37,34
163,109,193
183,43,32
221,94,42
61,3,51
23,221,183
42,204,43
193,228,1
91,68,96
23,170,75
43,3,57
23,249,155
26,32,158
238,34,247
74,192,249
192,193,148
68,28,26
193,228,201
236,23,44
131,235,23
54,53,201
30,75,246
228,74,91
228,44,74
249,205,195
225,170,152
221,250,177
226,34,41
40,192,46
32,167,193
116,158,228
32,76,33
201,249,205
193,179,217
158,228,249
32,223,200
91,51,44
5,72,140
192,198,247
130,76,221
90,72,109
158,152,223
244,198,107
158,242,200
123,201,238
26,102,72
46,36,65
242,183,13
249,61,200
183,32,8
192,199,153
190,158,146
46,23,170
26,32,74
34,23,170
188,214,51
87,72,109
26,13,72
214,146,170
242,42,74
91,51,223
94,50,174
223,200,221
69,121,193
51,193,76
137,223,90
183,44,36
140,192,207
214,126,51
58,43,184
249,123,242
74,55,228
193,152,158
16,221,42
33,148,146
174,192,3
193,80,44
92,249,61
42,158,170
55,32,130
228,1,106
42,214,91
193,192,238
61,184,223
74,152,249
159,23,170
170,173,193
192,238,224
221,137,223
179,190,26
34,76,1
109,198,147
94,116,158
51,223,175
66,214,221
22,26,13
8,23,162
190,26,190
74,228,174
203,193,152
44,158,242
42,174,56
91,32,223
96,68,238
226,192,105
43,68,1
44,158,170
199,249,59
140,192,20
242,50,26
74,26,197
127,212,134
27,192,193
23,1,59
51,223,190
179,90,201
28,26,32
193,23,170
249,130,224
193,228,28
23,221,68
51,223,200
32,223,116
242,42,55
105,249,132
23,74,190
116,109,193
32,223,116
42,193,228
106,249,179
169,35,33
204,242,209
192,44,106
170,228,3
56,23,193
36,26,66
51,91,42
174,40,192
247,23,207
193,110,190
58,91,68
44,106,249
192,74,242
192,249,147
137,223,32
23,55,75
6,23,170
6,136,174
55,192,123
30,26,100
200,26,36
25,190,155
223,4,176
223,116,43
158,23,148
162,242,22
65,174,159
74,221,68
90,174,149
218,123,221
147,192,65
192,135,76
214,183,170
13,26,175
191,242,152
91,190,26
42,193,192
51,223,209
162,158,228
171,151,231
23,32,221
22,249,247
223,209,193
32,230,163
199,1,154
23,221,94
193,31,190
68,201,34
200,26,90
23,76,174
203,242,200
26,23,55
91,183,44
174,85,236
124,26,142
32,223,42
74,23,242
158,228,38
242,36,158
179,32,193
175,23,170
3,238,163
193,152,3
46,190,26
23,170,30
26,102,72
23,44,87
58,249,196
176,23,170
242,42,158
200,76,174
249,134,17
217,193,1
228,1,242
214,126,25
220,243,231
68,28,26
242,22,26
234,179,90
193,228,44
37,34,199
90,158,170
32,74,43
140,193,192
34,76,249
224,23,170
174,192,238
23,74,109
247,5,23
228,186,225
30,143,34
38,23,170
36,28,105
26,13,124
242,190,26
23,75,123
184,223,140
228,28,105
42,106,249
228,34,76
158,82,223
223,34,199
42,58,193
190,238,210
190,26,13
87,244,10
162,91,20
109,186,15
51,249,71
242,32,223
23,170,75
170,191,250
91,68,74
72,109,145
43,200,33
188,226,193
167,221,1
188,169,231
46,190,123
201,186,157
69,188,158
157,23,242
223,200,26
192,27,163
246,193,94
123,109,33
106,199,239
137,223,200
192,44,238
158,228,193
110,44,32
26,36,158
162,74,170
221,23,188
242,32,223
203,243,203
249,149,23
221,226,193
193,23,50
199,117,23
221,42,158
91,190,223
42,74,26
222,50,108
106,5,199
4,193,26
140,23,231
193,228,1
96,125,140
204,44,23
36,193,136
158,228,74
74,221,179
214,38,192
193,26,206
183,23,170
152,3,148
249,45,51
214,126,190
184,238,120
23,162,199
91,200,26
200,211,43
223,238,163
85,97,151
28,26,36
71,109,1
242,51,223
44,203,146
42,74,158
23,193,110
201,238,149
155,221,200
44,238,149
26,32,174
249,206,109
80,65,176
82,158,123
26,32,158
170,22,44
22,244,22
214,242,51
158,228,249
91,190,26
200,193,26
242,227,26
242,190,223
75,26,47
193,228,59
223,42,204
23,44,158
43,32,223
242,200,221
192,74,249
193,152,1
146,109,158
148,23,170
100,72,109
48,188,26
188,206,176
116,91,179
209,109,47
162,74,106
174,192,249
32,223,42
221,32,223
75,140,192
230,135,45
222,209,146
28,26,32
242,32,74
246,23,246
247,23,242
106,4,171
32,223,116
249,38,6
32,223,42
1,242,110
74,26,32
32,223,116
43,190,135
23,207,23
209,193,175
32,223,116
174,130,69
26,36,3
73,116,106
42,74,134
183,221,66
43,94,116
26,175,167
188,249,114
223,42,231
43,42,74
193,228,143
192,174,157
223,246,146
43,28,26
130,225,244
223,42,74
43,90,50
32,223,200
32,242,197
116,193,228
217,64,247
249,213,109
26,36,72
47,23,55
203,107,159
149,244,127
40,43,190
174,192,106
158,228,1
44,1,43
228,44,50
175,199,193
26,249,40
244,58,193
74,174,179
23,204,55
90,203,146
96,23,170
238,135,247
158,228,214
23,170,75
90,174,149
193,192,124
175,163,247
244,246,61
57,1,109
42,74,193
162,193,228
242,179,44
69,228,56
28,26,36
213,247,23
43,197,192
223,36,121
170,30,75
74,228,28
223,32,174
74,247,179
23,174,192
193,228,155
46,23,43
238,85,159
38,40,192
91,75,23
221,116,221
228,28,59
235,109,238
214,126,179
242,32,223
162,174,247
1,239,126
242,22,26
3,106,60
151,242,32
209,193,176
192,72,76
223,200,61
50,193,23
76,171,26
136,1,7
190,26,32
216,149,35
228,123,224
203,43,197
91,22,26
239,192,126
234,163,23
192,123,149
135,152,148
174,192,3
91,183,209
109,198,120
33,201,238
23,246,126
152,72,234
202,85,160
242,152,105
197,23,207
28,105,59
155,109,47
50,91,68
42,249,93
200,26,13
74,68,223
242,32,223
242,75,23
249,149,91
76,249,61
109,238,172
176,76,158
193,82,223
183,32,193
74,91,200
193,158,149
23,192,158
91,200,26
23,242,42
191,170,3
34,23,34
143,76,64
106,155,168
188,243,193
242,110,23
23,170,75
183,32,174
74,32,221
158,110,217
32,223,200
78,221,250
90,249,196
22,143,238
223,50,33
25,90,125
90,74,43
249,236,59
109,249,247
143,238,37
106,211,158
123,228,76
242,152,238
94,197,94
158,228,230
14,22,26
32,223,217
74,193,228
43,66,47
106,193,41
90,155,168
190,26,226
152,87,9
223,42,171
43,28,72
51,44,190
170,51,44
152,140,26
158,170,51
3,152,223
23,44,249
157,192,28
228,96,46
32,223,42
228,238,149
143,158,149
152,3,246
228,74,170
110,170,90
158,239,170
26,90,22
74,68,91
158,228,74
